"ID","Feature","Value","Source","Comment","Glottocode","PoS","Function","Level"
"GB022","Are there prenominal articles?","1","Boeschoten (1998:371)","","Uzbek [uzn] [nort2690]-Table 1.tsv","article","deixis","NP"
"GB023","Are there postnominal articles?","0","Boeschoten (1998:371)","","Uzbek [uzn] [nort2690]-Table 1.tsv","article","deixis","NP"
"GB026","Can adnominal property words occur discontinuously?","0","Boeschoten (1998:371)","","Uzbek [uzn] [nort2690]-Table 1.tsv","not assignable","word order","NP"
"GB027","Are nominal conjunction and comitative expressed by different elements?","1","Boeschoten (1998:370, 374)","","Uzbek [uzn] [nort2690]-Table 1.tsv","multiple","argument marking (non-core)","NP"
"GB028","Is there an inclusive/exclusive distinction?","0","Boeschoten (1998:361)","","Uzbek [uzn] [nort2690]-Table 1.tsv","pronoun","deixis","word"
"GB030","Is there a gender distinction in independent 3rd person pronouns?","0","Boeschoten (1998:361)","","Uzbek [uzn] [nort2690]-Table 1.tsv","pronoun","deixis","word"
"GB031","Is there a dual or unit augmented form (in addition to plural or augmented) for all person categories in the pronoun system?","0","Boeschoten (1998:361)","","Uzbek [uzn] [nort2690]-Table 1.tsv","pronoun","deixis","word"
"GB035","Are there three or more distance contrasts in demonstratives?","1","Boeschoten (1998:362)","","Uzbek [uzn] [nort2690]-Table 1.tsv","demonstrative","deixis","word"
"GB036","Do demonstratives show an elevation distinction?","0","Boeschoten (1998:362)","","Uzbek [uzn] [nort2690]-Table 1.tsv","demonstrative","deixis","word"
"GB037","Do demonstratives show a visible-nonvisible distinction?","0","Boeschoten (1998:362)","","Uzbek [uzn] [nort2690]-Table 1.tsv","demonstrative","deixis","word"
"GB038","Are there demonstrative classifiers?","0","Boeschoten (1998:357-378)","","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","deixis","word"
"GB039","Is there nonphonological allomorphy of noun number markers?","0","Boeschoten (1998:360)","","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","number","word"
"GB041","Are there several nouns (more than three) which are suppletive for number?","0","Boeschoten (1998:357-378)","No irregularities mentioned.","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","number","word"
"GB042","Is there productive overt morphological singular marking on nouns?","0","Boeschoten (1998:360)","","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","number","word"
"GB043","Is there productive morphological dual marking on nouns?","0","Boeschoten (1998:360)","","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","number","word"
"GB044","Is there productive morphological plural marking on nouns?","1","Boeschoten (1998:360)","","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","number","word"
"GB046","Is there an associative plural marker for nouns?","?","Boeschoten (1998:357-378)","Not mentioned.","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","number","word"
"GB047","Is there a productive morphological pattern for deriving an action/state noun from a verb?","?","Boeschoten (1998:357-378)","Not mentioned.","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","denominal derivation","word"
"GB048","Is there a productive morphological pattern for deriving an agent noun from a verb?","?","Boeschoten (1998:357-378)","Not mentioned.","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","denominal derivation","word"
"GB049","Is there a productive morphological pattern for deriving an object noun from a verb?","?","Boeschoten (1998:357-378)","Not mentioned.","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","denominal derivation","word"
"GB051","Is there a noun class/gender system where sex is a factor in class assignment?","0","Boeschoten (1998:372)","","Uzbek [uzn] [nort2690]-Table 1.tsv","multiple","class agreement","word"
"GB052","Is there a noun class/gender system where shape is a factor in class assignment?","0","Boeschoten (1998:372)","","Uzbek [uzn] [nort2690]-Table 1.tsv","multiple","class agreement","word"
"GB053","Is there a noun class/gender system where animacy is a factor in class assignment?","0","Boeschoten (1998:372)","","Uzbek [uzn] [nort2690]-Table 1.tsv","multiple","class agreement","word"
"GB054","Is there a noun class/gender system where plant status is a factor in class assignment?","0","Boeschoten (1998:372)","","Uzbek [uzn] [nort2690]-Table 1.tsv","multiple","class agreement","word"
"GB057","Are there numeral classifiers?","0","Boeschoten (1998:357-378)","","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","quantification","word"
"GB058","Are there possessive classifiers?","0","Boeschoten (1998:357-378)","","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","possession","word"
"GB059","Is the adnominal possessive construction different for alienable and inalienable nouns?","0","Boeschoten (1998:360); Krueger (1997:112, 118)","","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","possession","word"
"GB068","Do core adjectives (defined semantically as property concepts such as value, shape, age, dimension) act like verbs in predicative position?","0","Boeschoten (1998:371)","","Uzbek [uzn] [nort2690]-Table 1.tsv","adjective","non-verbal predication","word"
"GB069","Do core adjectives (defined semantically as property concepts; value, shape, age, dimension) used attributively require the same morphological treatment as verbs?","0","Boeschoten (1998:371)","","Uzbek [uzn] [nort2690]-Table 1.tsv","adjective","other","word"
"GB070","Are there morphological cases for non-pronominal core arguments (i.e. S/A/P)?","1","Boeschoten (1998:360)","","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","argument marking (core)","word"
"GB071","Are there morphological cases for pronominal core arguments (i.e. S/A/P)?","1","Boeschoten (1998:362)","","Uzbek [uzn] [nort2690]-Table 1.tsv","pronoun","argument marking (core)","word"
"GB072","Are there morphological cases for oblique non-pronominal NPs (i.e. not S/A/P)?","1","Boeschoten (1998:360-361)","","Uzbek [uzn] [nort2690]-Table 1.tsv","noun","argument marking (non-core)","word"
"GB073","Are there morphological cases for oblique independent personal pronouns (i.e. not S/A/P)?","1","Boeschoten (1998:362)","","Uzbek [uzn] [nort2690]-Table 1.tsv","pronoun","argument marking (non-core)","word"
"GB074","Are there prepositions?","0","Boeschoten (1998:369-371)","","Uzbek [uzn] [nort2690]-Table 1.tsv","other","argument marking (non-core)","NP"
"GB075","Are there postpositions?","1","Boeschoten (1998:369-371)","","Uzbek [uzn] [nort2690]-Table 1.tsv","other","argument marking (non-core)","NP"
"GB079","Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?","0","Boeschoten (1998:357-378)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","TAME+","word"
"GB080","Do verbs have suffixes/enclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?","1","Boeschoten (1998:366-368)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","TAME+","word"
"GB081","Is there productive infixation in verbs?","0","Boeschoten (1998:357-378)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","TAME+","word"
"GB082","Is there overt morphological marking of present tense on verbs?","1","Boeschoten (1998:366)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","TAME","word"
"GB083","Is there overt morphological marking on the verb dedicated to past tense?","1","Boeschoten (1998:366)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","TAME","word"
"GB084","Is there overt morphological marking on the verb dedicated to future tense?","1","Boeschoten (1998:366)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","TAME","word"
"GB086","Is a morphological distinction between perfective and imperfective aspect available on verbs?","1","Boeschoten (1998:366-367)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","TAME","word"
"GB089","Can the S argument be indexed by a suffix/enclitic on the verb in the simple main clause?","1","Boeschoten (1998:365-366)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (core)","word"
"GB090","Can the S argument be indexed by a prefix/proclitic on the verb in the simple main clause?","0","Boeschoten (1998:365-366)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (core)","word"
"GB091","Can the A argument be indexed by a suffix/enclitic on the verb in the simple main clause?","1","Boeschoten (1998:365-366)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (core)","word"
"GB092","Can the A argument be indexed by a prefix/proclitic on the verb in the simple main clause?","0","Boeschoten (1998:365-366)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (core)","word"
"GB093","Can the P argument be indexed by a suffix/enclitic on the verb in the simple main clause?","0","Boeschoten (1998:365-366)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (core)","word"
"GB094","Can the P argument be indexed by a prefix/proclitic on the verb in the simple main clause?","0","Boeschoten (1998:365-366)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (core)","word"
"GB095","Are variations in marking strategies of core participants based on TAM distinctions?","0","Boeschoten (1998:357-378)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (core)","word"
"GB096","Are variations in marking strategies of core participants based on verb classes?","0","Boeschoten (1998:357-378)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (core)","word"
"GB098","Are variations in marking strategies of core participants based on person distinctions?","0","Boeschoten (1998:357-378)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (core)","word"
"GB099","Can verb stems alter according to the person of a core participant?","0","Boeschoten (1998:357-378)","No irregularities mentioned.","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (core)","word"
"GB103","Is there a benefactive applicative marker on the verb (including indexing)?","0","Boeschoten (1998:364)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (non-core)","word"
"GB104","Is there an instrumental applicative marker on the verb (including indexing)?","0","Boeschoten (1998:364)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (non-core)","word"
"GB105","Can the recipient in a ditransitive construction be marked like the monotransitive patient?","0","Boeschoten (1998:360)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (non-core)","word"
"GB107","Can standard negation be marked by an affix, clitic or modification of the verb?","1","Boeschoten (1998:364, 366)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","negation","word"
"GB108","Is there directional or locative morphological marking on verbs?","0","Boeschoten (1998:357-378)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (non-core)","word"
"GB109","Is there verb suppletion for participant number?","0","Boeschoten (1998:357-378)","No irregularities mentioned.","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (core)","word"
"GB110","Is there verb suppletion for tense or aspect?","0","Boeschoten (1998:357-378)","No irregularities mentioned.","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","TAME","word"
"GB111","Are there conjugation classes?","0","Boeschoten (1998:357-378)","No irregularities mentioned.","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","TAME+","word"
"GB113","Are there verbal affixes or clitics that turn intransitive verbs into transitive ones?","1","Boeschoten (1998:364)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","valency","word"
"GB114","Is there a phonologically bound reflexive marker on the verb?","1","Boeschoten (1998:363-364)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","valency","word"
"GB115","Is there a phonologically bound reciprocal marker on the verb?","1","Boeschoten (1998:363)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","valency","word"
"GB116","Do verbs classify the shape, size or consistency of absolutive arguments by means of incorporated nouns, verbal affixes or suppletive verb stems?","0","Boeschoten (1998:357-378)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","argument marking (core)","word"
"GB117","Is there a copula for predicate nominals?","1","Boeschoten (1998:363)","There is a copula, but it is not obligatory, personal predicative suffixes can be added directly to the noun.","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","non-verbal predication","clause"
"GB118","Are there serial verb constructions?","0","Boeschoten (1998:357-378)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","verb complex","clause"
"GB119","Can mood be marked by an inflecting word (""auxiliary verb"")?","1","Boeschoten (1998:364)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","TAME","clause"
"GB120","Can aspect be marked by an inflecting word (""auxiliary verb"")?","1","Boeschoten (1998:365)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","TAME","clause"
"GB121","Can tense be marked by an inflecting word (""auxiliary verb"")?","1","Boeschoten (1998:366-368)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","TAME","clause"
"GB122","Is verb compounding a regular process?","0","Boeschoten (1998:357-378)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","verb complex","word"
"GB123","Are there verb-adjunct (aka light-verb) constructions?","?","Boeschoten (1998:357-378)","Not mentioned.","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","verb complex","clause"
"GB124","Is incorporation of nouns into verbs a productive intransitivizing process?","0","Boeschoten (1998:364)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","valency","word"
"GB126","Is there an existential verb?","1","Boeschoten (1998:372)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","non-verbal predication","clause"
"GB127","Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. 'to lie' vs. 'to stand')?","?","Boeschoten (1998:357-378)","Not mentioned.","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","non-verbal predication","clause"
"GB129","Is there a notably small number, i.e. about 100 or less, of verb roots in the language?","0","Boeschoten (1998:357-378)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","other","word"
"GB131","Is a pragmatically unmarked constituent order verb-initial for transitive clauses?","0","Boeschoten (1998:373)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","word order","clause"
"GB132","Is a pragmatically unmarked constituent order verb-medial for transitive clauses?","0","Boeschoten (1998:373)","","Uzbek [uzn] [nort2690]-Table 1.tsv","verb","word order","clause"
